nama_tempat,user,review,rating,tanggal
Unknown,I'm JormungandrZ (XJORZ),"Koki shift siang masakannya zonk, masa Mie Gacoan Lv 0 bumbunya ga ada (biasanya lv 0 masih ada bumbunya, ini bener2 ga ada sama sekali bener2 cuma mie polos di masak trus di kasih taburan bawang dll tanpa bumbu), aturan baru kah?! ku …",1,9 bulan lalu
Unknown,muhammad heru,"Makanan enak, pelayanan cepat dan ramah, tempatnya luas dan nyaman, harga murah",5,6 bulan lalu
Unknown,Nur Ahdi,"Jam. 17.59 wita. Tanggal 09 September 2025.
Crew pakai baju putih kerah biru , kemungkinan atas nama Aulia, sangat tidak sopan. Saya dan kolega saya hanya ingin meminta plastik kresek untuk memisah …",1,9 bulan lalu
Unknown,Josh Kinderjoy,"Mienya enak, tebal dan gurih sekali makan bikin kenyang. Untuk tingkat kepedasannya kadang gak konsisten, pertama kali makan disini pilih level 3 itu udah lumayan pedas, tapi kali ini level tiganya gak pedas sama sekali.",4,setahun lalu
Unknown,Kivany25,"untuk mie gacoan di ahmad yani disini pelayanan nya bagus karyawan nya ramah, tempat parkirnya nyaman mantap, cuma saran aja ka kalau ada yang nulis di note pemesanan mohon di loat lagi hehe itu aja thank u♡",5,7 bulan lalu
Unknown,Evi Lolita,"Makanan enak, layanan lumayan cepat, suasana enak",5,6 bulan lalu
Unknown,uchy zay,"makanan nya enak , tempatnya nyaman 😍 …",5,4 minggu lalu
Unknown,HENY RAHMAWATI,"Makanannya bisa diperbaikin lagi sesuai pesanan dan di tingkatkan lagi, selebihnya sudah baik",5,6 bulan lalu
Unknown,Anis iyah,makanannya enak bangett 🤩🤩 …,5,sebulan lalu
Unknown,Yana Ana,"teruntuk mba” bagian kitchen staff tolong lebih ramah ya, masa sausnya di lempar si mba",1,6 bulan lalu
Unknown,Muhammad Fauzar,pelayanan nya sangat ramah dan juga makanan nya enak terimakasih gacoann❤️❤️❤️,5,6 bulan lalu
Unknown,Andhta Fdy,makanan nya enak,5,setahun lalu
Unknown,egar patilaya,Puas banget makannyaaa,5,8 bulan lalu
Unknown,Wang Nadya Angelina,pelayan nya ga ramah bgt kita aada kelebihan pesanan kita mau kembalikan baik2 eh malah nyolot dan bilang kita salah ambil padahal dia yang menyodorkan pesanan nya lol bangettt percuma makanan enak tapi karyawan nya begitu saran aja di kasih pelatihan attitude,1,9 bulan lalu
Unknown,Anissa rahmania faroh,pelayanan baik banget makanan nya enak murah tempatnya bersih dan nyaman,5,11 bulan lalu
Unknown,Indra Rahmad 182,Tempat nyaman pelayanan ramah,5,setahun lalu
Unknown,leana a,"pelayanan nya baik, kritik nya mungkin bisa lebih konsisten rasa",5,5 bulan lalu
Unknown,Yetty Hutahaean,"Mohon petugas di depan standby, jd saatvpengunjung datang tidak bingung2.

Juga alarm penanda makanan ready tdk berfungsi, sehingga berisik sekali karena suara mic terus menerus panggil customerbdgn suara speaker yg keras bgt.",5,9 bulan lalu
Unknown,Melda,"lama bgt astagaaaaa nunggu mie hmpir 1jam pdhl ga terlalu rame,akhirnya minta takeaway aja itupun klo ga minta ga dibuatkann,kursi depan sdh pada kosong jg msih ga jadi jadi,ga lagi kesini.",1,8 bulan lalu
Unknown,Octa,"Mantap, tapi kawan saya nggak mantap. Yang minat langsung nego aja sama kandang angkut",5,11 bulan lalu
Unknown,Livi Husnia Aidatul Fitroti,"Okayyy nyaman, bisa kami pakek buat baca buku santai jugaaa",5,10 bulan lalu
Unknown,Nur Nabilla,"Tempat parkir nya luas jadi buat parkir enak. Pelayanan untuk cari tempat juga cekatan, dan pelayanan yang ramah",5,6 bulan lalu
Unknown,Putra cantik,pelayanannya bagus kakaknya ramah rekomen,5,9 bulan lalu
Unknown,Sherly Mardita Sari,"pesan nya level 0 yg di kasih malah PEDESS Bangettt dan itu bukan 1kali aja saya beli di gini kan, kesian anak kecil malah ga bisa di makan kerena rasanya seperti level 8 sangking pedasnya",1,setahun lalu
Unknown,Lukman Syah,Pelayanannya baik karyawannya ramah tempatnya nyaman,5,9 bulan lalu
Unknown,Akun Tumbal,Saran semoga pemanggilan suara lebih jelas apabila memanggil otomatis,5,4 bulan lalu
Unknown,Abdul Hamid,"Ini merchant super di go resto,tapi tidak mengikuti SOP merchant super itu bagaimana,apa sdm management nya begitu anu kok sampe ga paham..",1,setahun lalu
Unknown,Permata Redzuana,"makanannya lumayan cepat datang, mantap",5,2 minggu lalu
Unknown,M. Nur Bakti Bakti,terbaik lahhh memang,5,3 minggu lalu
Unknown,Kasih Bayona,pelayanan nya bagus banget trus tempat nya nyaman juga dan rasanya oke banget,5,9 bulan lalu
Unknown,Hartina Tina,"Pelayanan lelet banget, pesa dari jam setengah sebelas makanan hampir jam 12 belum ada datang datang, pas di tanya katanya masih di proses oke kita maklumi, tapi orang yang baru datang ngga sampai setengah jam makannya sudah siap gimana ini …",1,9 bulan lalu
Unknown,Muhammad Febri Maulana,"ENAKK BANGETT SUMPAHH, PELAYANANNYA SANGATT BAGUSSS SUMPAHHH😍❤🧡💛💚💙💜💜💜 …",5,sebulan lalu
Unknown,Ardi Ardi,"mienya kurang manis, pelayannya ramah, baik,cantik,ganteng",5,6 bulan lalu
Unknown,Muhammad Fatih Zaki,pelayanan baik sudah bagus rekomendasi ke sini,5,seminggu lalu
Unknown,NABHAN NOOR FAZARI,"pelayanan nya enak ramah, baik, sopan",5,6 bulan lalu
Unknown,Andika Panca,"pelayanan ramah bgt,makanan nya enakk pollll❤️❤️🤤🤤 …",5,7 bulan lalu
Unknown,Muhammad raihan Firdaus 25,"Mienya gacor, pedasnya nampol kali
Udang kejunya lumer, layanannya mantap",5,9 bulan lalu
Unknown,Devi Nur Mita Sari,pelayanan nya baik dan makananya enak,5,9 bulan lalu
Unknown,Salsa Billa,"enak enak pelayanan nya baguss,good good",5,5 bulan lalu
Unknown,Ananda Rachel Tanjung,"mantap, pelayanannya cpt qaq, asik, gaxhor",5,8 bulan lalu
Unknown,Fahri Indra,"Lebih nyaman daripada di cabang awal,pelayanan juga lebih mantap...walaupun ramai makan cepat tersedia,para staff nya joss...minus nya kalau ramai biasanya tidak bisa pakai qris,harus antri di kasir lagi jadi bolak balik",4,setahun lalu
Unknown,hereisbellen,"Clean, kepekaan pelayanan, makanan over all good",5,6 bulan lalu
Unknown,Afebby,parah kasir pagi ini yg tomboy” jutek buka main mlayani tapi kasar harus di minimkn pegawai sperti ini saya membeli bukan mngajak adu jutek saya baik” tapi cueknya mnta ampunn hdohh perlu di pertimbangkan untuk hrd dm manger kryawan sperti …,1,10 bulan lalu
Unknown,Redi Wijaya,"Lama banget, 1 jam nunggu cuma buat makan mie selama 2 menit",1,8 bulan lalu
Unknown,Afriza Perdana,Pelayanannya cepat dan ramah tempatnya bagus rekomen,5,9 bulan lalu
Unknown,Andi Wahida,"enak bangetttt, apalgi udang kejuuuuuunyaaaa😍 …",5,2 minggu lalu
Unknown,Muhammad Faizal,Untuk tempatnya bagus banget si aseli,5,setahun lalu
Unknown,Sayu Gea,"enakk, pelayanannya bagus dan sangat baik",5,sebulan lalu
Unknown,Tegar Zuhdi Al Farabi,"Tempat yang cocok kalau mau merasakan makanan yang unik tapi mungkin bukan untuk makan saat lapar karena menunggu pesanan nya lama.
Cara memesannya adalah scan QR code di meja pelanggan dan membayar lewat …",5,setahun lalu
Unknown,Alda fandini,"Tolong ditingkatkan pelayanannya, minimal ramah sama custumer .",1,3 bulan lalu
Unknown,Asyam Bontang Setia,Ujang kedunya enak terus dibantu nyusuf meja,5,2 minggu lalu
Unknown,Saskia Ayuningtyas,pelayanan nya sangat baik😆😆 …,5,seminggu lalu
Unknown,andri susanto,Makanan mantap dan Minuman oke. Harga sesuai kantong. Rekomended. Ayoo kesini,5,5 bulan lalu
Unknown,Maya Agustina,"Enak sih ,, cuma kelamaan bikin minum nya.
keburu makanan jadi dingin",1,6 bulan lalu
Unknown,Wida Ramona,"Dalam keadaan masih santai (bukan rush hour), kami berdiri lama di depan kasir tanpa di beri arahan harus ke kasih sebelah (tempat ojol), kami di telantarkan begitu aja kasirnya biarpun ada yang di kerjakan tolong please urus pelanggan yang …",1,10 bulan lalu
Unknown,najwa resqiayumna,"gacoannya enakk, tapi kadang kadang rasanya juga kurang. enak pokoknya",5,2 minggu lalu
Unknown,Atika Putri,"Mba mba yg ngatur meja JUDES banget kalo kita tanya, pelayanan nya kurang. Mood kita jadi jelek mau makan bareng keluarga tapi dijudesin, jadinya ga begitu menikmati makan disana. …",2,setahun lalu
Unknown,Rajib Rifky,"makanannya enak poll

saran saya bisa menyediakan tisu",5,6 bulan lalu
Unknown,Novia Nur Aisha,suasana nyaman dan makanan yg enak,5,6 bulan lalu
Unknown,Andi Surianti,"Makanannya enak,selalu kesini 😇 …",5,3 minggu lalu
Unknown,Muhammad Ramadhan,Kalau emg pintu sebelah gabisa lewatin harusnya dikasih tulisan gabisa dilewatin jgn malah pasang muka judes dan banting pintu keras bgt  kan kita gatau atau ga minimal kasih tau lemah lembut rasa mienya juga tadi kek aneh,1,9 bulan lalu
Unknown,Mutia mut,"Pelayanan Ramah,Makanan enak, Tempat bersih dan nyaman",5,6 bulan lalu
Unknown,Saputra Mahendra,"enak,murah,pelayanan ramah dan cepat",5,6 bulan lalu
Unknown,Doni indra setyawan,"Untuk sistem pelayanan menurut saya sudah aman, tapi untuk sistem dine-in sedikit membingungkan di awal karna saya sudah mendapatkan kursi tiba2 disuruh untuk pindah oleh staff yang mengurus bagian seat dine in tapi tidak lama datang staff …",4,setahun lalu
Unknown,AHMAD RAFIQ,"Enakk bangett, pelayanan nya baguss oke lah pkoknyaa",5,6 bulan lalu
Unknown,Rizqy,"makanannya enak, service bagus dan cepat",5,setahun lalu
Unknown,Fachrul Dwi Brilliand67,tempatnya bersih dan nyaman pelayanannya cepat karyawannya ramah,5,9 bulan lalu
Unknown,Akmal Husain19,Makanannya enak bangett kak mantull pokoknya,5,6 bulan lalu
Unknown,AkiraID,"Tempatnya nyaman, makanannya juga sesuai standart gacoan lainnya",5,5 bulan lalu
Unknown,Muhammad Ikram,"Sudah berapa kali saya take away disini Level 2-4 pedasnya tidak konsisten.
Saya pesan 5 mie gacoan, level pedasnya tidak sesuai dengan struk pembayaran.
Ada tukang parkir, mereka tidak berguna",3,setahun lalu
Unknown,Arshyaf Al-Hafiz,"makanan nya enak pas rasanya, pelayanan nya mantap no sinis sinis",5,6 bulan lalu
Unknown,XiKyy,"This is a nice and cozy place. Makanannya selesai agak lama, tapi pelayanannya oke.",5,6 bulan lalu
Unknown,Nur Rizky Ananda Putra,"Mie nya enak semua nya enak,  cuman sambel nya untuk udang keju aja yg kurang banyak di kasih",5,9 bulan lalu
Unknown,Nazla qonita,"enakkk semua makanannya, untuk minumannya jgn terlalu manis yaa🫶🏻🫶🏻🫰🏻 …",5,6 bulan lalu
Unknown,Azwan Nasir,mie nya enak dan pelayanan ramah josjis,5,sebulan lalu
Unknown,Khadijah Nurul Fadhiyah,"Makanannya enak enak sih jujur, suasanya juga asik buat nongkrong. Sayangnya kadang musiknya bikin ngantuk padahal suasanya mendukung banget buat ada live music, tapi gapapa sie yang penting tetep nyaman buat jadi pilihan tempat untuk ngedate ataupun nongkrong. Good Job gacoan 🙌💗 …",5,setahun lalu
Unknown,Roronoa D mey,"Udang kejunya meleleh di dalam mulut,pulang pulang gak bisa tidur gara² kekenyangan,makan mie gacoan,es gobak sodoknya sangat mantap jadi jadi lengen bikin grobak …",5,setahun lalu
Unknown,Risty Nisfuani,Tempatnya oke pelayanannya baik dan makanannya enak,5,7 bulan lalu
Unknown,Latifah Dinar Nur Izza,"pelayanannya ramah, makanan cepat datang, pokoknya best lah",5,11 bulan lalu
Unknown,rachmathidaya _78,Tempatnya bagus pelayanannya baik karyawannya ramah,5,9 bulan lalu
Unknown,Safirah Azizah,Mba nya ramah baik hati cantik tidak sombonv sopan😍😍😍 …,5,6 bulan lalu
Unknown,Allen Len,baguss bangett pelayanan nyaa kerenn,5,3 minggu lalu
Unknown,Fatma Anjli,Menurut aku rasa mie nya enakan yg di cabang ini daripada di cabang M. Yamin.,5,setahun lalu
Unknown,SALA WATI,"ENAKKK BANGETTTTTT BANGETTT BANGETTTTTT, TRIMAKASIII YANGG UDAHH MASAKKK,SEHATT SELALUUUU YANG MASAKKK GACOAANNN!!!!!!!!!",5,9 bulan lalu
Unknown,Rizki fajar Putra,Pelayanan baik rekomend banget kesini,5,seminggu lalu
Unknown,Hikmah Fans,makanan nya enak bangett,5,sebulan lalu
Unknown,Marcello Finireal Hirung,"udang keju enak, pelayanannya oke, dan vibes nya nyaman",5,9 bulan lalu
Unknown,Rafly Ravinda,Makananya enak banget apalgi udang kejunya mantap,5,8 bulan lalu
Unknown,Marina Siburian,"Makanan cepat di sajikan
Pelayanan ramah daripada yang di wahid Hasyim",5,7 bulan lalu
Unknown,Ghilda Gatiadi Gumirang,"Bisa pesen tanpa antri di kasir, bisa scan barcode & payment langsung dari HP, jd gaperlu lama antri di kasir, makanan yg di sajikan masih hangat dan selalu enaak!",4,setahun lalu
Unknown,Adam injagi,"Pernah rasakan level 6 tpi pedas nya alakadarnya, mungkin karena ramai saat saya beli, karena belinya malam
Tapi yang pasti acil kasir nya sangat baik, bintang 5 ⭐⭐⭐⭐⭐ untuk acil kasir, mudah mudahan rezeki acil kasir nya selalu di lancarkan",5,setahun lalu
Unknown,RINA DINATI,makanan nya enak sekali ccok buat lagi nongkrong👍 …,5,5 bulan lalu
Unknown,NUR ADINDA,"banyakin isinya udang keju,lumpia udang,udamg rambutan",5,2 minggu lalu
Unknown,Jz,awowkwkwk salah aku sih ngga liat struk abis pesan. pesan udang keju 4 tapi di struk cuma 1. yaudahlah mba nya juga ngga ngulangin pesanan.,2,9 bulan lalu
Unknown,Marselino,Pelayanannya cepat kakaknya ramah² rekomen deh,5,9 bulan lalu
Unknown,Bintang Azhar,mantep euy pedes bener tapi enak asli,5,3 minggu lalu
Unknown,FlyJS 30,Harga bersahabat keluarga sehat perut kenyang lov lov gacoankuuu ❤❤❤,5,setahun lalu
Unknown,dhamar agung,"Kasir nya sangat membuat marah Senin, 16 Juni 2025 pukul 12:41 kasir wanita (silahkan di cek kembali karyawan anda) …",1,setahun lalu
Unknown,Calysta Azyzah Zaen,"Rasanya enak mantap lezat dan bergizi, suasananya nyaman bgt buat nyantai terus lingkungannya bersih n rapi, sukak udang kejunyah, lov buat mi gacoan n udang keju♥️",5,setahun lalu
Unknown,nia putry,Ngumpul bareng BESTie lebih seru di gacoan.. asyik semoga lebih banyak menu santai lagi,5,6 bulan lalu
Unknown,carl end,"Beberapa kali makan disini, pekerjanya ramah",5,9 bulan lalu
Unknown,Ciekepo123,"Untuk mie hambar enakan di outlet sebelah, tapi udang keju oke lah masih panas, es teh hambar, karyawan sinis, (mungkin lagi cape) di tanya baik2 ngegas hehe, saran di baikin lagi deh servicenya",3,setahun lalu
Unknown,Khairul Azhar,"Pas go food, udang keju saya keasinan dan gak dikasih saos Bangkok seperti biasa. Tolong fokus kerjanya dan diperhatikan yah pesanan customer.",1,setahun lalu
Unknown,Febria Rizki Alifani,"Gacoan tuh tempat makan hits yang terkenal banget sama mie pedasnya. Ada Mie Setan buat yang suka pedes, sama Mie Angel buat yang nggak kuat pedes. Selain itu, ada dimsum dan minuman unik kayak Es Genderuwo yang segar banget. Harganya murah meriah, cocok buat nongkrong. Tapi siap-siap antre, ya, soalnya rame terus!",5,setahun lalu
Unknown,NUGROHO 1,Mantap banget makanan nya,5,3 minggu lalu
Unknown,Adya Natania Cahyani,"pelayanan nya oke, bersih dan nyaman🫰🏻 …",5,5 bulan lalu
Unknown,Dian prasista,"Lama, pas ditanya kapan datang bilang nya nanti diantar tapi udah 1 jam lebih, dri jam 19.42 jam 9 baru datang itu makanan, bahkan saya udh negor mas2 nya 2 kali tapi dijawab nanti diantar ke meja TAPI GAK DIANTAR2. Bahkan meja kanan kiri …",1,setahun lalu
Unknown,haifs haifs,"Makanan nya enak,pelayanan nya ramah",5,6 bulan lalu
Unknown,Nadhif,Pertama coba karna rame banget jdi penasaran ternyata emang mie nya enak dan harga juga terjangkau. hanya saja ad beberapa hal yg mengganggu bikin gak nyaman saat dine in kebetulan dapat  meja yg dekat dengan area cuci tangan. …,4,setahun lalu
Unknown,M.Aco Sarkawi,makanannya enak di antr hangat’,5,2 minggu lalu
Unknown,aura,"Enak baget
Ramah lagi pelayanan nya",5,10 bulan lalu
Unknown,Rafi,"Jujur untuk makananya emang sesuai sama harganya dan enak, tapi kadang ad beberapa pelayanan yang suka miss semisal buat pesanan take away yang kadang emang agk lama. Sedangkan kita yg nunggu itu suka bingung knp pesanan kita gk di plastikin dan gk di panggil",3,setahun lalu
Unknown,Leniy Eka Watiy,"makanannya enak dimsumnya juga gede porsinya, ak pesen level 2 kurng pedes sih",5,6 bulan lalu
Unknown,Laluta defa,"Gacoan memang cocok jadi pilihan buat nongkrong santai dengan teman. Menunya variatif, mulai dari mie pedas dengan level yang bisa disesuaikan, hingga dimsum dan cemilan yang harganya ramah di kantong. Suasana tempatnya cukup cozy, walau …",5,setahun lalu
Unknown,Marlina,"Tempatnya bersih, pelayan bagus",5,3 minggu lalu
Unknown,khayra attami,"jujur untuk segi harga murah banget, apalagi kl dibandingin sama makanan makanan kalimantan yg harganya lumayan. ambiencenya jg enak dan staffnya baik, semoga bisa 24 jam ya",4,setahun lalu
Unknown,mbok neneng,"pelayanan sangat baik, enak bgt puas",5,6 bulan lalu
Unknown,Annisa,"pesan mie gacoan 11:40 sekarang sudah jam 12:52 belum datang, sedangkan meja lain yg bru banget datang sudah di beri mie, kita udh nunggu lama ga di ksihhh",5,setahun lalu
Unknown,Irene Anggraini,Makanan nya enak,5,2 minggu lalu
Unknown,Acho Jail,Nah ini nih.... Yg kebanyakan janji habis di buat kan kanopi tapi belum membayar lunas kanopian tersebut.... We menejemen gacoan bayar lah uang orang.,1,9 bulan lalu
Unknown,Nova Harisma,Tempatnya bersih makanannya enak,5,3 bulan lalu
Unknown,Oktaviani Rency,"pelayanannya sangat baik, makanannya juga enak, dan untuk pengantarannya lumayan cepat",5,6 bulan lalu
Unknown,Keisya Aulia,enakkk banget sukaaa bakal selalu kesini SII🤍🤍🤍 …,5,4 bulan lalu
Unknown,Septia Nur,Mba pke kaca mata berjilbab yang antar makan ga sopan,1,3 bulan lalu
Unknown,revani Nuckle2771,"Mie saya banyak yang masi nyatu' sma mie yng lain, kaya di masak ny tuh cepet bgt asal celap celup trs tinggal oles sambel doang hmm. Saya positive thinking aja mungkin karena mau closingan jadi nya buru' cuman ya gitu deh .. gpp yg ptg …",3,setahun lalu
Unknown,Jali,"Makanan cukup enak, namun sekiranya apabila menjual makanan pedas, tolonglah sediakan tissue, jangan terlalu pelit sama customer, atau kalau emang mau untung banyak silahkan dijual tissuenya!",1,setahun lalu
Unknown,Dedy Mirwansyah,Bagus.. tersistem pemesanan dan pelayanan cepat.. meskipun rame.. ga kerasa antrinya..,5,setahun lalu
Unknown,Muhammad rendy Saputra,pelayannya bagus tempatnya nyaman rekomend,5,6 bulan lalu
Unknown,Dzisy Auladi fauziah,pelayanan bagus makanan enak,5,6 bulan lalu
Unknown,neta kristiana,Miee nya enak bgtt😍 udang keju nya dn lumpia juga pas bgt rasanya🤩 …,5,6 bulan lalu
Unknown,Setiawati samirudin,Tingkat kepedasannya kadang pedes banger kadang gk pedes,5,2 minggu lalu
Unknown,Helda Wiah,"Makanan nya enkk
Pelayanan nya ramaii bgtttt
Suasana nya bagus , bersih",5,6 bulan lalu
Unknown,Indah Putri Agustin,"maaf tapi aku kurang suka mie nya karna tipe yang kering gitu bukan selera aku tapi dimsumnya dan per udang udangan best gaada yg gagal, cuma untuk layanan lamaa bgttt karna emang seramai itu tapi tempatnya cukup comfy walau ramai + nya toiletnya juga bersih",4,setahun lalu
Unknown,HERMAN SYAH,"Mantappp, pelayanan cepat
Harga bersahabat
Nikmat",5,11 bulan lalu
Unknown,Kiki Wijayanti,"Udang keju nya enak gais.
Yg kali ini super duper cepet pelayanannya., tp mngkin karena lumayan sepi kali yaa.
Bakal dtg lagi sih gais",5,setahun lalu
Unknown,Desta Ensabillah Rahmah,"makanannya enak, pelayanannya baik",5,6 bulan lalu
Unknown,Auli Rahman,"Okelah makanan nya,tapi ngantri lama, saya driver nunggu 45 lebih menit untuk di panggil ternyata orderan nya ada di samping yang tukang manggil tapi dia malah fokus sama yang di panggil nda datang-datang.",3,setahun lalu
Unknown,Keyla nur Alfiani putri,jelek pelayanannya pemarahan gabsa makan 1 keluarga,1,7 bulan lalu
Unknown,mickey Borneo,"Disitu jelas terlihat antrian ojol dan reguler ,tapi ojol ke antrian ojol malah dicuekin kasir fokus melayani pembeli reguler,harusnya pelayanan sesuai loket yang disediakan donk jangan se enaknya aja.buat apa dibikin loket kaya gitu kalau masih tidak sesuai aturan.",1,setahun lalu
Unknown,Annisa Rizky,pegawai yang namanya ka dian baik bangett seruu friendlyy abiss gacorr abisss makanannya enakkk gak kaleng² recomend nongki juga nii cihhuyyyyy apalagi makan sama teman bukan gebetan tambah seruuu!!!😍😍❤️‍🔥❤️‍🔥 …,5,setahun lalu
Unknown,Aidah Shafira,enakk bangettt gacoann fav di smd 🥰🥰🫰🏻🫰🏻❕️❕️ …,5,sebulan lalu
Unknown,Vivi Vhie,"Saya pesan di Grab,pesan jam 9 lewat tapi waktunya diundur” terus… dihantar jam 11",2,7 bulan lalu
Unknown,emelia Fitri,"Mie gacoan level 1 pedesss banget  kaya level 2 , bisa ga jangan terlalu pedas. Terus udang kejunya 1 ga ada kejunya 😭 next time mohon lebih diperhatikan yaa , overall best kok 🫶🏻 …",5,setahun lalu
Unknown,Ignasius Sigit Dala,"Makananya enak banget aku blum pernah rasakan mie seenak ini, hari""ku makin berwana setelah ke gacoan ini,, ku jamin seminggu kedepan full senyum",5,11 bulan lalu
Unknown,Aull Liakk,"sangat enak, sesuai dengan kemauan kostumer.",5,6 bulan lalu
Unknown,Chelsearamadhana 25,pelayanan baik makanan enak,5,6 bulan lalu
Unknown,Maylista Fiantika,makanan nya enak bangett dan tempatnya nyaman,5,5 bulan lalu
Unknown,Syawal Nurabidin,"Tempatnya baguss, dan mungkin pelayanannya dari pemesanan dan menunya dtng jangan terlalu lama, karena terkadang kalo.lama nunggu juga kadang bikin mager",5,setahun lalu
Unknown,faika faramitha,"Semua makanan,layanan dan suasananya sangat baik",5,setahun lalu
Unknown,ariel vander,"Main course oke, side dishnya enak banget, minuman juga oke. Pelayanan bagus, karyawannya responsif dan murah senyum. Tapi karna sangat ramai suasananya jd terkesan sangat chaotic",5,setahun lalu
Unknown,rina novita,Lebih memperhatikan catatan di pesanan lagi ya,5,sebulan lalu
Unknown,Noerma Fitriani,"Makanannya enak bgt ,
Tp ga cocok buat orang yg kelaperan bgt datang kesini 😅 lamaa datangnya (mungkin karena antri) …",3,setahun lalu
Unknown,David Moza,"Minta tolong ya buat mbak"" gacoan (sekitar 3-5 orang, gatau ya kalian cek aja cctvnya sendiri lah) yang tanggal 7 Februari sekitar jam 12 malam pas closingan lagi bersih"" di sekitar meja nomor 21, kalo misalnya mau tegur customer buat …",1,setahun lalu
Unknown,Jyan,"Parkirannya luas dan panjang, mienya enak ga kering gimana gitu",5,6 bulan lalu
Unknown,Rangga Septianto Putra 36,mie nya enak dan pelayanan ny ramah,5,9 bulan lalu
Unknown,Arif Maulana,tempatnya rekomen banget harganya murah,5,sebulan lalu
Unknown,FF taeintaee,"rasa emang enak tapi pelayanan sangat lama,terakhir kali beli nunggu 2 jam berapa kali konfirmasi selalu disuruh nunggu,pas sudah jadi pesanan saya malah ga dipanggil😓😌 …",3,setahun lalu
Unknown,Nila Sari,"Untuk alamat ahmd yani tdk sesuaiii, tapi wajib cobain Makan Di ahmd yani",5,Diedit setahun lalu
Unknown,michelleXD,"pelayanan nya baik, makanan nya juga masih fresh dan juga comfy",4,6 bulan lalu
Unknown,Naurah Alifah Manisya Banur,"Makannya enak, pelayanannya baik dan ramah",5,7 bulan lalu
Unknown,Kayla Salsabila,pelayanan baik dan gak lama nunggu makanan nya,5,9 bulan lalu
Unknown,Upi I,"tempat nya enak,pelayanan nya ramah,dll",5,6 bulan lalu
Unknown,Dian Arbaatunpurwaningsih,Tempatnya bagus recomended banget ke sini tu kakaknya asik² semua pelayanannya juga bagus,5,Diedit sebulan lalu
Unknown,PT Sagara Jaya Artatama,"pelayanan baik mba"" nya cantik",5,sebulan lalu
Unknown,fadila. dest,pelayanan nya ramah,5,6 bulan lalu
Unknown,Shinta Puspita,"Pelayanan nya xepat dan orangnya ramah2. Rasanya apa lagi, pasti enak banget",5,7 bulan lalu
Unknown,maya nur sabrina,nice dapat lintah di dimsum nya😁 …,1,setahun lalu
Unknown,acha,"Buka 24 Jam, pelayanan cepat, mie nya kecapnya lumayan banyak jadi enak, gorengannya masih hangat",5,8 bulan lalu
Unknown,Muhammad anugrah Perdana putra,Menarik dan nyaman untuk suasana makan,4,2 minggu lalu
Unknown,Yusniar Aprilia,"Sangat memuaskan makanannya cepat datang, rasanya juga enak dan hangat, layanannya sangat memuaskan semua pelayan ramah dan baik suasananya juga oke cuman disaat cuaca panas cukup pengap juga. Terima kasih",5,setahun lalu
Unknown,nanda yulianita,bkin mie nya mood mood an di training dl ga sih pas awal masuk? level 1 di bkin pedas nya kaya level 4 masa ga ada takaran nya?kadang normal rasanya kaya level 1 kadang kaya level 4 pdhl jelas jelas di kotak nya tulisannya level 1 tapi …,1,setahun lalu
Unknown,Kirana Dinda25,"Makanan nya enak, tempat nya nyaman",5,sebulan lalu
Unknown,siti aminah,baguss dan makanannya enak,5,5 bulan lalu
Unknown,Yossy Vinandar,Tempatnya bagus pelayanannya baik makanannya enak,5,7 bulan lalu
Unknown,Alfina elfa Suhandini,"mie gacoan level 1 nya kurang sedikit manis, mungkin bisa di tambahkan manis nya. isian udang keju mungkin bisa di tambahin keju nyaa",5,8 bulan lalu
Unknown,Intan Nur aini,"Nyamannn sekali , pelayananya ramah",5,3 minggu lalu
Unknown,Rofy Az zahra Ut Kaltim,Kakaknya ramah² tempatnya bersih,5,9 bulan lalu
Unknown,Mennaqea Biana Hady,salah kasi orderan karna kesalahan web tapi dijwb judes jadi uda mager dluan ganti pesenan,3,6 bulan lalu
Unknown,Tamara Ecclesia,mie nya enak banget dan tempatnya sangat nyaman,5,9 bulan lalu
Unknown,William Alexander,"Pelayanannya lambat, pacar saya jadi asam lambungnya udh naik😠 …",2,9 bulan lalu
Unknown,abqala cila,mienya enak apalagi udang kejunya,5,3 minggu lalu
Unknown,Rahmi Kibryan,tempatnya bagus banyak kakak cantik camtik,5,5 bulan lalu
Unknown,Nazwa Sz,"Sudah beberapa kali memesan gacoan lvl 1, entah kenapa tingkat pedasnya bervariasi ya.. …",3,setahun lalu
Unknown,Aqillah Nur,Enak mienya puas pelayanannya,5,3 minggu lalu
Unknown,Alda Meidy Afinda,aku pesan gacoan level 1 yang datang hompimpa pedes banget woii gatau level berapa! ngomong baik2 minta kecap sama karyawan cowok malah ngangong2 dibilang gabisa malah disuruh komplen langsung! …,1,setahun lalu
Unknown,Anisa Azzura,"enak buat makan sambil nongkrong sama temen atau keluarga, very worth it!",5,7 bulan lalu
Unknown,ADRIAN RAMADHAN,wahh bagus banget makan di sini karyawannya baik’ ramah juga,5,7 bulan lalu
Unknown,Laila Syifa fadhilah,makanan enak banget dan bersih,5,9 bulan lalu
Unknown,Muhammad Arjun Maulana,Layan bagus menu terjangkau,5,2 minggu lalu
Unknown,Memedd,"Untuk alamat ahmd yani tdk sesuaiii, tapi wajib cobain Makan Di ahmd yani",5,setahun lalu
