nama_tempat,user,review,rating,tanggal
Unknown,Agus susanto,Buat onlinenya g urutan.. Masak grab m Shopee sllu duluan,1,8 bulan lalu
Unknown,Fico Zaidan,pas dan pelayanan yang semakin cepat serta ramah 🤙 …,5,7 bulan lalu
Unknown,Lia Engeline,"Cabenya enak aslik, harga murah, tempatnya juga enak",5,setahun lalu
Unknown,chandra pully,Lebih baik untuk makan dri pada untuk hal2 yg tdk jelas,5,8 bulan lalu
Unknown,Kamilla Paramitha10,"haiii perkenalkannn kali ini saya ingin memberi rating yang terbaik untuk mie gacoan kelapa gading ,, oke jadii mie disini enakkk dan pelayanannya juga oke guysss kalian harus kesiniyaaa karena disini 24jamm guyss sampai pagi juga kalian …",5,11 bulan lalu
Unknown,Kayla Mbs,"enak tempatnya, pedas makanan nya pas sesuai level nya",5,3 bulan lalu
Unknown,ramdhani dhani,"Makanannya enak2 dan harga terjangkau, pertahankan",5,9 bulan lalu
Unknown,Aulia Barokah Khoirani,"Overall good, but pelayanan ny jelek. Mba mbanya tidak bertanya dengan baik.",2,9 bulan lalu
Unknown,Raihan,Tempat nya bagus dan nyaman pelayan baik,5,6 bulan lalu
Unknown,M ridwan,Tempat nyaman dan bagus  asik buat nongki nongki,5,4 minggu lalu
Unknown,Melati Kusuma,"Enak enak enak
Udh 2x sahur bersama di gacoan tahun ini, seruuuww!!",5,3 bulan lalu
Unknown,Felix Gs,Mentang2 pas di seberang pintu keluar parkirannya ada putaran balik jadi banyak mobil & motor pengunjung yg suka pada nyelonong nyebrang lurus supaya bisa langsung putar balik ke arah bundaran klp gading & berakibat bikin lalu lintas sekitarnya tersendat krn dekat perempatan lampu merah juga.,1,8 bulan lalu
Unknown,Erliana Apriliani,PESAN ONLINE LAMA BAT PENGIRIMAN NYA DI UNDUR UNDUR TERUS NUNGGU SMPAI MAU 2 JAM AN BARU DATENG🙄🙄🙄🙄 …,1,7 bulan lalu
Unknown,이라와티난다 푸트리 (민윤아),Sangat memuaskan,5,11 bulan lalu
Unknown,Kurniawan Nurhanif,"Sudah beberapa kali kesini, tapi hari ini akan jadi kali terakhir ke Gacoan, bukan karena staff pelayan yang tidak ramah ataupun makanan yang mengecewakan, melainkan karena PUNGLI PARKIR. …",1,10 bulan lalu
Unknown,Ilyasa,"Rasa mie nya hambar, terlalu pedas dan porsinya juga dikit bgt paling beda dari gacoan lain",2,8 bulan lalu
Unknown,ALODIA MELAMINE,"Tempatnya luas, pelayanan baik, makanannya juga enak",5,setahun lalu
Unknown,Al Syiraf Zulfauji ismail marzuki,"Saya makan disini, pemesanan seperti biasanya bisa tunai non tunani. Untuk minuman dan menu dimsum di ambil sendiri sedangkan untuk mi di antarkan ke meja pesanan",5,setahun lalu
Unknown,azhar,"2x kesini enak sih vibes nya nyaman, makany smpe 2x ksini. Overall ok sih blm ada keluhan, untuk segi rasa jg lumayan enak, gk mengecewakan, klo minuman lbh rekomen thai tea lbh rekomen sih, drpd minumam2 yg namanya unik2, sumpah asem bgt di lidah gw, selebihnya ok mantap",4,11 bulan lalu
Unknown,Devi Dibba,Makanan nya enak .. pelayanan nya bagus dan baik2 ...,5,setahun lalu
Unknown,rehan mac,"jujur kecewa si padahal udh 2 kali kesini, yg pertama si wort it aja pesanan cepet meja meja bersih, tapi untuk kedua kali nya kecewa banget si, meja kotor belum di bersihkan, masih bekas pembeli yg sebelumnya, udh bilang ke pelayan ny buat …",1,setahun lalu
Unknown,Fela Fp13,Tempat nyaman dan makanannya enak.,5,3 bulan lalu
Unknown,Amell Lliaaa,gacoan nya enak tempat nya lebih luas bisa muat banyak penanganan nya cepat,5,6 bulan lalu
Unknown,Ci'maa ajh,"makannanya enak gess, pelayanannya bagus dan kebersihannya jga okee",5,3 bulan lalu
Unknown,Nadya Rayhania,"Sangat puas,pelayanan yang cepat dan crew nya ramah ramah,tempatnya bersih",5,3 bulan lalu
Unknown,Rahma Rahma,"Porsinya sangat sedikit sekali dibandingkan Mie Gacoan cabang lain, ditambah mienya sangat pedas tapi bukan karena cabai, padahal cabainya ga dicampur tapi bisa pedes bgt, sangat berbeda dengan tempat Mie Gacoan yg lain",3,8 bulan lalu
Unknown,rafli ahmad,makanan nya enak dan harga nya terjangkau dan tempat nya bagus,5,6 bulan lalu
Unknown,Hidayat (Gxtacion),"rasa makanan lumayan, tapi tukang oarkirnya ampun2.. dipegang sama lsm.. sepertinya semua bakmi gacoan gitu ya.. para polisi koq diem aja ya?",5,11 bulan lalu
Unknown,Jihan Radiva Islami,pelayanan nya cepet dan makanan nya enakkk,5,2 bulan lalu
Unknown,Asroni roni,"Fasilitas kurang
Tissue Gak ada
Air kran gak Ada …",1,11 bulan lalu
Unknown,Pedjuang Anime,"Rasa nya enak,, tempat juga nyaman banget",5,setahun lalu
Unknown,riesty salsa saputri,tempat ok dan pelayanannya baik banget dan ramah,5,10 bulan lalu
Unknown,Karolina Septiani,Kembalian 500perak ya gak ada trs gak dikembaliin. Gimna coba. Giliran req lev untuk yang makan paket tidak boleh.,1,setahun lalu
Unknown,Agung Setiawan,"Baikkkkk sekaliiiiii, enakk tempatnya!",5,7 bulan lalu
Unknown,Ridwan Fachrudin,"Mi nya jaga panas anget pun kaga, nunggu lama bngt mesen lvl berapa dateng lvl berapa parah kapok",1,setahun lalu
Unknown,Ika Wati,"Pelayanannya baik
Makanannya enak",5,4 bulan lalu
Unknown,agustina dwi astuti,"Tempatnya enak,stafnya juga ramahh",5,3 bulan lalu
Unknown,taa taa,"Tempat nya bagus dan nyaman dan makanannya utamanya enak dan minuman nya juga segar""",5,6 bulan lalu
Unknown,Nisya rani,"saya datang jam 14.24 dapat no. kursi 22
tp pas saya sampai ke kursinya malah uda di tmptin org lain, saya sudah komplen ke karyawannya dan malah saya yg di pindahkan ke no kursi 21. loh loh aneh bgt …",1,setahun lalu
Unknown,sefianty,"Pelayanan nya ramah sekalii, makanan nya juga selalu enak! bakal sering sih ke sini🤍 …",5,10 bulan lalu
Unknown,Bagas Ramadhani,"Bagus untuk tempat nya luas, rapih, pelayanan nya juga cepat",5,5 bulan lalu
Unknown,Bagas Juliyanto,"pertama kali saya datang ke gacoan kelapa gading, saya mencoba banyak menu dan semuanya enak, apa lagi minuman es grobak sodor enak banget",5,10 bulan lalu
Unknown,Ghina Aulia,"overall good, services good, semua pelayanan cepat dari awal antrian sampai pembayaran 🙏🏻 …",5,6 bulan lalu
Unknown,Athaya Pasya Novriansyah,"jujur ini restoran belom nyampe menurut saya, karna tadi meja nya kotor trus ada petugas nya bukannya bersihin meja saya, dia malah bersihin meja yang lain, tolong kepedulian sekitarnya karna saya pelanggan bukan ayam yang dikasi makan sembarangan",1,setahun lalu
Unknown,Raes,"Klo kesini ambil take away karena dkt dr rumah, parkiran untuk motor luas dan berbayar 1x selalu ramai kadang sampai nunggu ga kebagian tempat duduk,",5,setahun lalu
Unknown,real__ niaa,"Tempatnya nyaman, luas, dan pelayanannya bagus, karyawan nya ramah dan gercep pas antar pesanan😍🙏🏻 …",5,7 bulan lalu
Unknown,Muhammad Imron Saputra,"Sangat buang2 waktu, karyawan nya kebanyakan main hp padahal kondisi sepi, karyawan banyak tapi tidak care dengan customer",1,setahun lalu
Unknown,Vannyta Mega Putri,Untuk mienya sudah enak tapi untuk snacknya spt lumpia udangnya asin menurut sy. Perlu improve bagian snacknya spt siomay dan lumpia udang ya kak. Soalnya sayang bgt mienya udh ok tp snacknya kurang.,3,setahun lalu
Unknown,m ade pratama,Tempat nya bagus dan murah harga nya,5,3 bulan lalu
Unknown,Fadhell,Nunggu minuman sama makanan nya lama bangt,1,11 bulan lalu
Unknown,Nur Rahmad,"Waktu antri di depan, kami tidak diberi tahu soal nomor meja. Ternyata, nomor meja tercantum di nota, tapi hanya ditulis dengan keterangan “Info: 20” — yang menurut mereka itu artinya meja nomor 20. Mana kami tahu, kan tidak dijelaskan. …",1,10 bulan lalu
Unknown,Putri Rahmawati,Ramah” bangeetttp pegawai dan stafff nya kerennn,5,2 bulan lalu
Unknown,Faqihurrahman Andi,"seperti Mie Gacoan pada umumnya, rasa oke harga murah",4,7 bulan lalu
Unknown,Dea Ananda,Pelayanan tidak ramah saya beli level 0 di kasih level pedes sudah dimakan di aduk aduk sama abangnya tidak ada kata maaf sama sekali sudah ngaduk ngaduk makanan konsumen,1,7 bulan lalu
Unknown,Kinsi Keren,Tukang parkir nya pemerasan masa motor suruh bayar 5k padahal di banner 2k,1,9 bulan lalu
Unknown,SunnyPeek,"susananya enak dipagi hari adem, ga terlali crowded",5,9 bulan lalu
Unknown,vaa lizahwa,enak bgt mie nya kerasa btw ini level 1,5,5 bulan lalu
Unknown,Exe,"Untuk kunjungan kali ini terasa berbeda pdhl udh  sering kesini
Ada sebagian mie yang ga matang ( masih mentah, nyatu dan agak sedikit keras ) tolong di tingkatin lagi kualitasnya dan juga tolong perhatikan pesanan customer …",3,11 bulan lalu
Unknown,putri lestari,Tempatnya enak adem,5,setahun lalu
Unknown,andreano christian,pelayanan nya bagus dan tempat nya luas,5,5 bulan lalu
Unknown,Didin Didin,Gila! Nunggu mie doang 1 jam padahal yang baru dtg udh kebagian gua nunggu lama bgt ga di antar anyar sampe gua beli dimsum lagi karna laper! Dimsum habis belum juga dtg tuh mie!!,1,9 bulan lalu
Unknown,Aditiya Llg,"Mie nya enak, harga nya terjangkau, pokok nya worth it lah di sini",5,setahun lalu
Unknown,Sita Rizqa,"tempatnya nyaman, makanan dan minumannya just soo gwood",5,9 bulan lalu
Unknown,Rahman Pratama Azmi,"barcode meja tidak semua ada, jadi ribet sendiri untuk pesan makanan. pada saat ini dibuat banyak bayi yang butuh tempat duduk untuk mempermudah orang dewasa makan tapi ketersediaan babychair hanya 3.",1,10 bulan lalu
Unknown,ahmad nafis,"Dine in. Walaupun ramai, pesenan gak terlalu lama menunggu",5,8 bulan lalu
Unknown,Maria Aritonang,Pelayanan ny sangat mantap.. dan super ramah,5,setahun lalu
Unknown,Alice Andersen,utk gacoannya oke tp tukang parkirnya masa motor di tarifin 3rb dan ga dibantu samsek. useless!!pungli!!!! …,5,8 bulan lalu
Unknown,Aisha PR,"Mienyaaa enakk banget, tempat nyaman,parkiran luas😍 …",5,8 bulan lalu
Unknown,Amalia Rys,"Makanannya enak, murah, tempatnya jugaa bersih, pelayanan okee",5,5 bulan lalu
Unknown,Rafli Kurniawan,"Menyala abangkuuuhh, banyak tobrut nya jadi sekalian cuci mata",5,5 bulan lalu
Unknown,Srn Aini,"Suasana, layanan, dan makanannya enakk banget dan sesuai",5,9 bulan lalu
Unknown,dr. Adrianshah Sudarmin,"Hampir semua baik, kecuali:
1. Ketentuan tidak boleh menyatukan meja. Baiknya diperbolehkan karena kalau keluarga besar jadi bisa duduk berdekatan dalam 1 meja panjang. …",4,setahun lalu
Unknown,alwin faruq,pelayanan oke pelayan nya pada ramah,5,3 bulan lalu
Unknown,muhammad adhwa,"Mantap banget gais, pokoknya kalian harus coba kesini!!!",5,3 bulan lalu
Unknown,Feby Widya,"Tempatnya luas nyaman, pelayanannya cepat",5,2 bulan lalu
Unknown,Tari Sitorus,"Halooooo ini gimana ya pelayanannya, saya datang dikasih nomer meja, kondisi meja belum di clear up
Gaadak respect sama customer. Aneh si",1,8 bulan lalu
Unknown,Maria Angelina,mam enak n murah n cepat,5,6 bulan lalu
Unknown,Hari Purnomo,"Apes banget ketemu kasir yang lagi bingung , kembalian belum di kasih cuma di kasih struk baru sadar pas dirumah.. biasannya bayar non tunai sekalinya bayar tunai baru inget ada kembalian 😔 …",1,setahun lalu
Unknown,Wenner Silalahi,Over all enak semua tempat nya nyaman dan bersih,5,setahun lalu
Unknown,Nabila Saputri,"Makanan si oke tpi,klk suruh balik lgi ke sini dengan pelayanan yg gini lgi si no,ga rekomen,ke 3 kli nya ke sni ternyata gnti kasir dan ganti pelayanan yg ngasi sumpit,minta sumpit ke tempat nya langsung,kami tanya baik baik tpi di …",1,11 bulan lalu
Unknown,diandwiyanti,"pelayanannya cepet, staffnya juga ramah dan tempatnya bersih. masukan buat tempatnya mungkin bisa ditambah karyawannya karena pas saya dateng keadaan ramai jadi para staff sempat keteteran, terimakasih",5,setahun lalu
Unknown,Harrypotters.hogwarts *,tempat nya nyaman dan karyawan nya baik,5,4 bulan lalu
Unknown,Muhammad Hidayat,"Pelayanan cepat, ramah, kondisi tempat rapi bersih",5,3 bulan lalu
Unknown,Justinn Setiawan,Tempat yg bagus untuk di kunjungi dan di nikmati bersama keluarga,5,3 bulan lalu
Unknown,top global,Tempat nya luas dan parkir nya banyak,5,3 bulan lalu
Unknown,Badar,"Ini alasan saya memberikan rating
Seumur umur baru kali ini makan mie gacoan
Udang keju, udang keriting, es buah …",5,setahun lalu
Unknown,Nur Immanto,Orderan 92 dah 40 menit gak jadi.padahal orderan shoope dah mpe 95,1,5 bulan lalu
Unknown,Mei Saroh,Lebih suka ke Tekstur mienya pliss jangan ganti²😂 …,5,setahun lalu
Unknown,Ike Septian,"Gilaaa pesen makan dr stgh 12 sampe jam 01 lebih mie nya blm dianter, giliran yg lain bru dateng lgsg dianter mie nyaaa ! Terus mesin nya ga bunyii bner2 kecewa !! Lain kali dibnerin pelayanan nya !! Saya dan temen2 saya udh bolak balik …",1,setahun lalu
Unknown,Nurul Jannah,Tempat nya luas dan enak makanan nya,5,4 bulan lalu
Unknown,Ananada Diaz,Tempat yaa nyaman dan pelayanan yaa sangat baik,5,10 bulan lalu
Unknown,Gilang RAMADHAN,gile ampir 1 jam gajadi² muak bgt klo dapet nih resto,1,setahun lalu
Unknown,holipah ipah,"gapernah ngecewain emg gacoan apalagi udang kejunyaa, ditambah pelayanannya best emg dehh✨✨",5,9 bulan lalu
Unknown,Cantika Atmaja Kinasih,"Pelayanannya bagus, tempatnya bersih, nyaman banget makan disini",5,setahun lalu
Unknown,amanda fitri,"makanannya pas, tempatnya luas dan adem juga lantai 1 nya",5,3 bulan lalu
Unknown,Nur kholipah,"enak banget gacoan disini,pelayanannya juga ramahhh❤",5,2 bulan lalu
Unknown,Nabila Rahmanita X AK 1,"tempat bersih, nyaman, pelayanan nya juga baik",5,8 bulan lalu
Unknown,Sandrina Irsa Adelia,"mesen disini nunggu lama banget hampir 1 jam, pas complain katanya pesenannya tenggelem. Eh pas dianter yang dateng gak sesuai, pesen yg level 1 malah dikasih yang level lain yang lebih pedes. Auto gamood dan gak kemakan tuh mi",1,11 bulan lalu
Unknown,Stii Maesaroh330,Servicenya bagus dan makanannya enak,5,8 bulan lalu
Unknown,Ken Rey,"Makanannya enak, penyajian cepat",5,6 bulan lalu
Unknown,Pengguna Google,"Minuman lama hampir 40 menit
Di tanya kaga di respon 🤦🤦🤦
Ga lagi"" makan di sini …",1,setahun lalu
Unknown,Achmad Ardiansyah,pelayanan sangat baik dan sangat ramah,5,3 bulan lalu
Unknown,Rana Mufi,"Saya datang duluan tapi meja sebelah sudah datang makanannya walau datang nya baru dari saya. Makanan saya datang bertahap tapi perbedaan waktu nya gak masuk akal sampai beda 40 menit, sudah ditanya berkali kali masih diproses. Bahkan untuk …",1,setahun lalu
Unknown,Nabila Hanna Sabrina,makanan enak pelayanan bagus,5,2 bulan lalu
Unknown,Nayla Putri,enak banget makanan nya,5,sebulan lalu
Unknown,047 Novia Rahma Dina,"Pemesanan sudah bisa lewat barcode, gacoan lv2 kurang berasa pedas nya, pesan minum es jeruk, seperti nutrisari hihihi, over all smwa nya baik, cuma parkiran nya agak sedikit jauh wkwkw kalo makan di lantai 1 agak nyorot matahari nya",3,setahun lalu
Unknown,wina aprilia,Dateng dri jam 11 lebih malem sampe jam 1 kurang.saya makan malem kamis tgl 18. Bad banget dri pelayanan supervisornya yg cwo aja ga gercep bukannya ditanganin dlu komplainannya malah mainan hp gajelas makanan nunggu sampe sejam lebih udh …,1,setahun lalu
Unknown,Rianti Andini,"Makanan nya enak,pelayanan nya cepat.",5,8 bulan lalu
Unknown,Nurfitriana Putri,Tempatnya luas nyaman dan pelayanannya jugaa bagusss bgt sihh ramah jugaa kalo makanannya gausah diragukan lagi udah pasti enak dan praktis pokoknya best dehh 👍 …,4,setahun lalu
Unknown,fitri anngraeni,"SUNGKEM KE SEMUA TUKANG PARKIR GACOAN SINI, frst time ke tmpt gacoan dsni dan yap,konci mtr gua masi nyantel di parkiran,gua juga ga notice klo konci gua masi nyantel d motor uda lama nungu pesenan gua pas selsai,panik lah gua nyari konci …",5,setahun lalu
Unknown,Queen Avalon,"Tgl 26 Jan 25 kesini
Sorry ga foto karena udah terlalu kelaparan nunggu makanan sampai 1 jam setengah …",3,setahun lalu
Unknown,Agorin Plazi,"parah separah parahnya. gue nunggu hampir 1.5 jam buat mie nya keluar. sampe gue order udang rambutan lagi 2 porsi di luar yg orderan pertama gue.
jd mie gue tuh udh jadi, tapi struk orderan buat pesenan gye tuh basah sama …",1,setahun lalu
Unknown,Dafa Defriansyah,"Makanan enak, pelayanan yg baik dan ramah (CEL Alvin), tempat nyaman, tersedia area non smoking (Ramah bagi ibu hamil anak kecil dll)",5,setahun lalu
Unknown,Fatimah Nur Faizza,Semakin improvement dalam hal antrian nya!,5,5 bulan lalu
Unknown,Muhammad Vito Aryanto,"Jujur ini first time gw ke gacoan kelapa gading,service oke, mie oke, lumpia nya oke, somaynya keras, udang kejunya kaya biasa mantul, cuman pas gw makan ada beberapa tulisan dilarang merokok tpi gw liat ada pengunjung yang jelas jelas …",5,setahun lalu
Unknown,Aku anak Sukses,"Oke banget kalau lagi laper melipir bentar , murah meriah 24jam tersedia",5,6 bulan lalu
Unknown,Arif Rachman,Mie nya enak2 semua,5,4 bulan lalu
Unknown,bagus setiyo utomo,"**⭐️⭐️⭐️⭐️⭐️**
Mie Gacoan di Kelapa Gading ini punya suasana yang nyaman dan luas, cocok buat makan bareng teman atau keluarga. Pelayanannya cepat meskipun tempatnya selalu …",5,setahun lalu
Unknown,iimamm 27,Eksperimendos pelayanannya termasuk jetcollet🔥 …,5,3 bulan lalu
Unknown,Bima Airlangga,"Pelayanan buruk, orang udah pesan dari jam 22:38 ampe jam 23:18 belum datang sama sekali, sudah turun 2 kali pelayan nya cuman berkata ""nanti diantar"" Saat turun ke 3 kalinya baru dibikin mie nya dan baru diantar, tolong untuk pihak atasan yg memegang disana untuk dilihat orang kerja nya benar atau tidak",1,11 bulan lalu
Unknown,Raka Adriansyah,Pelayanan nya lama bgt. Nunggu makanan dtg hampir 1 setengah jam baru dtg makanan nya. Tempat bagus pelayanan sulit kocak emng mie gacoan kelapa gading. Yg tadi nya enak makan sampe ga enak makan cmn gara² nunggu makanan dtg. Pas dtg es nya udah cair. Mie nya udah kering. Poko nya ga bagus mie gacoan kelapa gading. Ancur parah,1,setahun lalu
Unknown,Oriza Putra,Mbak yg namanya Karsum sangat ramah Dan baik. Hehe,5,7 bulan lalu
Unknown,Sani Dethan,"Enak mie nya cuma agak berminyak sedikit (tergantung selera) selain itu semua oke2 aja
Bagus pelayanan nya",5,7 bulan lalu
Unknown,MASTER kai gaming,Seluruh karyawannya sangat baik untuk pelayanannya,5,9 bulan lalu
Unknown,falisha hilwana,"layanan nya ramahh bangett, tempat nya bersih  parkiran nya luas muat banyak kendaraan",5,7 bulan lalu
Unknown,Salsa Najwa,"Mie Gacoan cocok buat pecinta pedas dengan harga ramah kantong.
Rasanya lumayan, pilihan mie dan camilannya banyak, minumannya unik",5,10 bulan lalu
Unknown,Mamnyong 123,"Tolong sistem pelayanannya diperbaiki, udah nunggu lebih dari 1 jam, udah ditanya 2x cuma jawab ""entar dianter"". Ternyata bener pesanan blom di buat, sedangkan customer lain yg baru dateng sudah diantar. Human error wajar, tapi kalo ada yg nanya lebih dari 1x tolong dipastikan!.",1,11 bulan lalu
Unknown,Hizkia Marpaung,"Sistem pemesanan g jelas sudah di tunggu satu jam belum siap, padahal dine in. Tolong di ganti dengan sistem sebelum nya saja gak usah pake sca QR code",1,10 bulan lalu
Unknown,Ratih. A,"Saya sudah makan berkali-kali di gacoan kelapa gading, sangat nyaman dan tempat nya luas. Dan gacoan nya enak!",5,10 bulan lalu
Unknown,Supriyono Priyo,Lama pelayanan nya sudah 1jam lebih blm jg jadi,1,setahun lalu
Unknown,Arkana Taqi,enak mienya murah pelayannya ramah,5,sebulan lalu
Unknown,chalista Fitri,pegawai nya ramah ramah pesana nya juga cepat datang nya,5,3 bulan lalu
Unknown,Intan Farmadani,"Untuk ambience tempat so far okay, rasa makanan dan pelayanan okay, smoga bisa ditingkatkan",5,10 bulan lalu
Unknown,Natalia Maria,"enak, tempat nya nyaman, dan staff nya ramah",5,2 bulan lalu
Unknown,Dermawansyah Rizqy,"Makanannya konsisten enak ya, semoga tetap terjaga kualitasnya👍 …",5,6 bulan lalu
Unknown,sasaa,"service nya lama bgt, karyawan ny jg gerak nya lama lelet ga gercep, kalo take away bisa sejam an nungguin hadeh",1,setahun lalu
Unknown,Irsyad Dul,"produk lama keluarnya, dibikin bingung sama waiternya pindah meja sana sini",1,setahun lalu
Unknown,Farrah Husnul,"pesen nya level 1, tapi pedes nya kaya level 3, tolong ya pedesnya jgn di buat sesuka hati. kasian yg gak suka pedes jd gak nikmat makan nya 😊🙏🏻 …",5,Diedit setahun lalu
Unknown,Maria Gabriella,"Makanan enak, pelayanan cepat",5,Diedit 3 bulan lalu
Unknown,SHINTIA LST CHANNEL (Sintiara Larasati),Favorit bangetttt suka banget sma menu2nya hehe,5,7 bulan lalu
Unknown,Adinda Rizka,"Makanannya enakk, pelayanannya cepat",5,sebulan lalu
Unknown,Firza Aditya Pratama,"minumannya ga manis, yang manis cuma amell, IYAA AMELIA👊🤭 …",5,3 bulan lalu
Unknown,Aril Muhrizadipura,Mienya enak harga terjangkau..,5,2 minggu lalu
Unknown,leo digdaya,Seperti gacoan pada umumnya... Bersih nyaman suasana adem...,5,5 bulan lalu
Unknown,anisa shaleha,"Makanan nya enak, udang kejunya masih anget, pelayanan nya mungkin di perbaiki",5,10 bulan lalu
Unknown,Veronica Rizcy Qhusnul Huda,"Pelayanan judes, lama, pesen minum lama, ngga sat set, tiap hari gacoan kan rame yak. Masa masih belum adaptasi. Tanya apa jwb nya selalu ""bentar kak masih rame"" Dengan nada ngga ramah samsek",1,Diedit 9 bulan lalu
Unknown,Restuaji kusuma27,Luar biasa pelayananya dan tempatnya sangat rekomendasi... Suaranya ajieb buat mie gacoan kelapa gading semoga sukses selalu sehat selalu makin kaya trus... Pokoknya ajieb..,5,8 bulan lalu
Unknown,Fitri Amalia,"pelayanan baik ramah , makanan cepat ..",5,7 bulan lalu
Unknown,Mega Sartika,"Minta tolong untuk di bersihin meja ,tapi respon nya malah ngelewatin...",2,setahun lalu
Unknown,Ilzam Thoriq,Udah 2 kali ke tempat ini SOP Sangat tidak jelas. Beda dengan gacoan yang lainnnn,1,setahun lalu
Unknown,Nabila Irhamna,Tkonya cukup besar dan juga ramai. Sampai saya harus menunggu sekitar 25 menit untuk bisa makan ditempat (Dine-in) dan belum lagi harus memesan makanannya dengan antrian yang cukup panjang. …,5,setahun lalu
Unknown,Nurmaida Harahap,Recommend sahurr disini bawa nasi wkkwwkk,5,3 bulan lalu
Unknown,Muhamad Rifki,"Suasana nya nyaman,adem waitres/waiter nya jga ramah ramah,next time harus coba lagi kesini sih",5,8 bulan lalu
Unknown,Wanda Septiliyani,"Enak banget, sukak. Pelayanan nya juga nyaman. Btw aku user wifi, jadi ga ada kouta buat scan barcode take away. Tapi mba waiters nya baik banget mau tethering hp dia, padahal ada wifi gacoan. Mas kasirnya mirip sunoo enhypen cuy😭🤍 …",5,setahun lalu
Unknown,Irwan Darlis,"Tempat nongrong asik dengan menu2 yang murah meriah,rasa jangan di tanya enak banget",5,9 bulan lalu
Unknown,Maraya Putri,"Pesen mie 8 tapi yang bener pesenannya cuma 1!!
Dari dateng di udah bilang kita ber 8 dan katanya bisa nempatin 2 nomor tempat duduk di lantai atas tapi yang di kasih cuma 1 nomor, pas kita ke atas ternyata …",1,setahun lalu
Unknown,NR* Tambunan,"Parahhhh harusnya pas nurunin penumpang mobil keluar dari jalan yg lain, ini disuruh muter balik di depan tempat nurunin.. Mana sempit lagi Waduhhhh dateng pas hujan bikin amsyong apalagi pakai mobil online susah nurunin & naikin penumpangnya yang ada basah2an..",3,setahun lalu
Unknown,Muhamad Febri,Bukan sekali 2 kali saya pesen level 0 malah ada pedesnya kyak level 2 mohon di perbaiki saya udh diam saja masa hal kecil aja di abaikan tolong di perbaiki ya,1,10 bulan lalu
Unknown,M Irfanmaulana,"tempatnyaa bersih, pelayanannya juga bagus",5,2 bulan lalu
Unknown,CarelesS,"kata katanya pak somad, mas james sangat baik asik dan bayarin saya udang keju, lebih proper",5,7 bulan lalu
Unknown,Disty Ambika,"Untuk tempat enak, nyaman. Staff nya jg ramah.
Tp karna SDM nya sedikit, makanan dan minuman udh sejam lebih belum jadi jadi.
Minuman di antar dengan kondisi es batu nya sudah mencair semua. Udh ga ada es batu nya. Udang keju nya udh dingin",2,setahun lalu
Unknown,Rizky mario,Cuma satu minus ya pakiran ya buat mobil nggak ada,5,setahun lalu
Unknown,sukir @gmail.com,"Saya sebagai driver ojol merasa berat hati mau ngambil order di resto ini,pelayanannya lama banget,iya kalo pelanggan tau,kalo ga tau kan bisanya ngasih bintang jelek,dan ga tau ke adaan resto,mhn di percepat layanan onlain,biar tidak memperburuk suasana",1,setahun lalu
Unknown,Feliscia na,"Mantapp pokoknya, paling sering kesini buat makan, harga mantap, porsi oke, pelayanan oke, buka 24 jam lagi, bnr2 membantu disaat tengah malam lapar 👍 top markotop, tetap pertahankan ya …",5,setahun lalu
Unknown,Inoyy Noy,"Kalo soal rasa dan enaknya mie gacoan ini enk bnget sih apalgi best bnget sama udang kejunya seenak itu,dan sekarang jdi lebih deket mereka baru aja buka didaerah kelapa gading pelayanannya cukup baik dan ramah",4,setahun lalu
Unknown,Nana,"pelayanannya memuaskan, tempatnya luas dan strategis bangettt, mejanya juga banyak jd ga bingung tempat duduk, rasa mie nya juga better lah pedesnya pas 🫰🏻🫰🏻💟👍🏻 …",5,setahun lalu
Unknown,Fenny Ade,Mantap nian pedesnya mantapp,5,8 bulan lalu
Unknown,andi Nugroho,"Pesan Dine in lebih lama dari pada take away, menunggu 1-2 jam hanya memesan dua type makanan",1,8 bulan lalu
Unknown,Yuke Putriyana,Manannya enak. Sayangnya kita pesen minumnya yg kedua kali nungguin sampe 45 menitan belum keluar juga sampe makanan kita udah abis ga keluar keluar. padahal kita udah bayar. Dan kita tinggal pulang karna kelamaan nunggu.,5,setahun lalu
Unknown,Raisha Putri,ini take away ga dikasih sumpitnya??,2,sebulan lalu
Unknown,Laskhita Melodya,"Ga jelas, pelayanan ngga banget, judes, di tanyain baik jawab sinis banget, nunggu minum es teh aja setengah jam. Gelo.",1,9 bulan lalu
Unknown,Al Da,"makanan ny enak wortit buat di cobaa, layanan nya cukup ramahh dan asik, suasana ny nyaman",5,11 bulan lalu
Unknown,Marissah Situmeang,"nyaman, sering kesini, enak, ramah karyawannya",5,6 bulan lalu
Unknown,Anisa Nur Fauziah,"Dimsumnya lagi kurang enak, gak panas dan masih kaku",4,5 bulan lalu
Unknown,Raja Khadafi,the best emang nyaman tentram wuenakkk pokoknya,5,3 bulan lalu
Unknown,Nalendra Andeva,"Rasanya beda sama yg di cempaka putih, disini mienya rada becek juga",3,5 bulan lalu
Unknown,Agnes Salsabila,"Tempat nyaman, suasana nyaman tanpa antri meja banyak yang kosong tapi pelayanan sedikit mengecewakan karna pihak kasir sedikit sinis saat izin numpang ngecas hp padahal mas staff yg mengarahkan. Tapi overall baik dan bagus jadi semoga kedepannya pelayanan dapat ditingkatkan lagi terima kasih",3,setahun lalu
